21,5190207979,5021,1,DP2,807D,5,53,2019081305,,,288990Y01000,SRF1 -  B1,1,00:00.0,P037,20,0,0,,,,DASA WINDU AGUNG,INSULATOR  BATTERY,D,52:00.0,43:00.0,ME53,13,00:00.0,RE01,2,00:00.0,807D,5,53,07:00.0,43:00.0,ME53,13,813,,,,,,,,,,,,,,,,50211,52:00.0,52:00.0,50211,52:00.0,52:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP343             ,,,D3
22,5190207979,5021,1,DP2,807D,5,53,2019081305,,,538250D05000,DSF2 -C104,1,00:00.0,G606,30,30,1,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER  UPR RH  NEW,D,52:00.0,43:00.0,ME53,13,00:00.0,RE01,2,00:00.0,807D,5,53,07:00.0,43:00.0,ME53,13,813,,,,,,,,,,,,,,,,50211,52:00.0,52:00.0,50211,52:00.0,52:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP362             ,,,D3
23,5190207979,5021,1,DP2,807D,5,53,2019081305,,,538260D05000,DSF2 -C104,1,00:00.0,G607,30,30,1,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER  UPR LH  NEW,D,52:00.0,43:00.0,ME53,13,00:00.0,RE01,2,00:00.0,807D,5,53,07:00.0,43:00.0,ME53,13,813,,,,,,,,,,,,,,,,50211,52:00.0,52:00.0,50211,52:00.0,52:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP362             ,,,D3
24,5190207979,5021,1,DP2,807D,5,53,2019081305,,,633430D24000,SRTR - E24,1,00:00.0,G802,16,16,1,,,,DASA WINDU AGUNG,PAD  ROOF SILENCER  RR  NEW,D,52:00.0,43:00.0,ME53,13,00:00.0,RE01,2,00:00.0,807D,5,53,07:00.0,43:00.0,ME53,13,813,,,,,,,,,,,,,,,,50211,52:00.0,52:00.0,50211,52:00.0,52:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP392             ,,,D3
25,5190207979,5021,1,DP2,807D,5,53,2019081305,,,633430D47000,SRTR - E24,1,00:00.0,G803,15,90,6,,,,DASA WINDU AGUNG,PAD  ROOF SILENCER  RR  NEW,D,52:00.0,43:00.0,ME53,13,00:00.0,RE01,2,00:00.0,807D,5,53,07:00.0,43:00.0,ME53,13,813,,,,,,,,,,,,,,,,50211,52:00.0,52:00.0,50211,52:00.0,52:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP392             ,,,D3
26,5190208132,5021,1,BP2,807D,5,53,2019081307,,,538270D22000,SLCH - I23,1,00:00.0,G608,12,24,2,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER SIDE PNL  RH  NEW,D,52:00.0,43:00.0,ME53,13,00:00.0,RE01,2,00:00.0,807D,5,53,07:00.0,43:00.0,ME53,13,813,,,,,,,,,,,,,,,,50211,52:00.0,52:00.0,50211,52:00.0,52:00.0,I,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP594             ,,,B2
27,5190208132,5021,1,BP2,807D,5,53,2019081307,,,538280D22000,SLCH - I23,1,00:00.0,G609,12,24,2,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER SIDE PNL  LH  NEW,D,52:00.0,43:00.0,ME53,13,00:00.0,RE01,2,00:00.0,807D,5,53,07:00.0,43:00.0,ME53,13,813,,,,,,,,,,,,,,,,50211,52:00.0,52:00.0,50211,52:00.0,52:00.0,I,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP594             ,,,B2
28,5190208195,5021,1,BP2,807D,5,53,2019081308,,,538270D22000,SLCH - I23,1,00:00.0,G608,12,24,2,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER SIDE PNL  RH  NEW,D,52:00.0,45:00.0,ME53,15,00:00.0,RE01,2,00:00.0,807D,5,53,07:00.0,45:00.0,ME53,15,813,,,,,,,,,,,,,,,,50211,52:00.0,52:00.0,50211,52:00.0,52:00.0,I,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP594             ,,,B2
29,5190208195,5021,1,BP2,807D,5,53,2019081308,,,538280D22000,SLCH - I23,1,00:00.0,G609,12,24,2,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER SIDE PNL  LH  NEW,D,52:00.0,45:00.0,ME53,15,00:00.0,RE01,2,00:00.0,807D,5,53,07:00.0,45:00.0,ME53,15,813,,,,,,,,,,,,,,,,50211,52:00.0,52:00.0,50211,52:00.0,52:00.0,I,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP594             ,,,B2
30,5190208059,5021,1,DP2,807D,5,53,2019081306,,,288990Y01000,SRF1 -  B1,1,00:00.0,P037,20,0,0,,,,DASA WINDU AGUNG,INSULATOR  BATTERY,D,52:00.0,31:00.0,ME53,16,00:00.0,RE01,2,00:00.0,807D,5,53,07:00.0,31:00.0,ME53,16,813,,,,,,,,,,,,,,,,50211,52:00.0,52:00.0,50211,52:00.0,52:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP343             ,,,D3
